"id","state_code","total_2011","total_2012","total_2013","population_2011","population_2012","population_2013","rate_2011","rate_2012","rate_2013","h2011","h2012","h2013","rh2011","rh2012","rh2013"
14093,14,181,285,364,140062,141618,140000,1.3,2,2.5,9,10,15,0.064,0.071,0.1
14097,14,872,980,826,467219,492327,510000,1.9,2,1.6,55,65,60,0.12,0.13,0.12
14098,14,1273,1207,1459,626078,633331,640000,2,1.9,2.3,112,114,97,0.18,0.18,0.15
14101,14,662,742,959,500619,510251,520000,1.3,1.5,1.8,59,78,63,0.12,0.15,0.12
14120,14,2925,3021,4003,1283618,1300046,1300000,2.3,2.3,3,250,202,210,0.19,0.16,0.16
14123,14,0,0,165,0,0,18000,0,0,9,0,0,7,0,0,0.38
15001,15,19,46,39,63643,64424,65000,0.3,0.71,0.6,2,9,2,0.031,0.14,0.031
15002,15,432,633,633,156052,164926,170000,2.8,3.8,3.7,11,12,19,0.07,0.073,0.11
15003,15,23,26,34,47156,47906,49000,0.49,0.54,0.7,1,2,4,0.021,0.042,0.082
15004,15,11,12,17,15452,15612,16000,0.71,0.77,1.1,0,2,0,0,0.13,0
15005,15,144,170,245,157108,160499,160000,0.92,1.1,1.5,10,13,10,0.064,0.081,0.061
15006,15,36,1,15,11709,12020,12000,3.1,0.083,1.2,0,0,0,0,0,0
15007,15,5,17,25,24163,24586,25000,0.21,0.69,1,2,3,4,0.083,0.12,0.16
15008,15,8,7,5,27041,27048,27000,0.3,0.26,0.18,1,0,0,0.037,0,0
15009,15,232,320,208,50056,50430,51000,4.6,6.3,4.1,7,13,7,0.14,0.26,0.14
15010,15,38,90,28,28874,29270,30000,1.3,3.1,0.95,4,4,4,0.14,0.14,0.14
15011,15,129,138,172,61357,63428,65000,2.1,2.2,2.6,7,18,3,0.11,0.28,0.046
15012,15,14,11,25,10934,11156,11000,1.3,0.99,2.2,5,2,2,0.46,0.18,0.18
15013,15,2663,1887,2899,512332,518766,530000,5.2,3.6,5.5,22,40,53,0.043,0.077,0.1
15014,15,136,165,282,100500,103072,110000,1.4,1.6,2.7,1,7,5,0.01,0.068,0.047
15015,15,40,40,24,29414,30028,31000,1.4,1.3,0.78,1,3,0,0.034,0.1,0
15016,15,37,42,49,27196,27776,28000,1.4,1.5,1.7,2,0,1,0.074,0,0.035
15017,15,11,22,14,9812,10200,11000,1.1,2.2,1.3,1,1,1,0.1,0.098,0.095
15018,15,35,75,130,50478,51772,53000,0.69,1.4,2.5,2,7,2,0.04,0.14,0.038
15019,15,25,33,67,35975,36587,37000,0.69,0.9,1.8,3,3,3,0.083,0.082,0.081
15020,15,3762,2854,2158,287061,288886,290000,13,9.9,7.4,15,27,28,0.052,0.093,0.096
15021,15,25,42,67,38172,38816,39000,0.65,1.1,1.7,3,9,0,0.079,0.23,0
15022,15,59,43,54,12556,12640,13000,4.7,3.4,4.2,4,5,2,0.32,0.4,0.16
15023,15,53,48,147,40198,40423,41000,1.3,1.2,3.6,11,9,11,0.27,0.22,0.27
15024,15,1022,871,1150,152142,156958,160000,6.7,5.5,7.1,8,14,19,0.053,0.089,0.12
15025,15,2545,2981,2491,333339,342220,350000,7.6,8.7,7.1,55,82,58,0.16,0.24,0.17
15026,15,8,9,5,29788,30667,31000,0.27,0.29,0.16,0,1,0,0,0.033,0
15027,15,9,20,28,10804,11290,12000,0.83,1.8,2.4,0,2,0,0,0.18,0
15028,15,47,74,78,27902,28505,29000,1.7,2.6,2.7,2,0,2,0.072,0,0.069
15029,15,746,1107,678,181737,183572,190000,4.1,6,3.7,8,17,23,0.044,0.093,0.12
15030,15,108,135,154,24294,24820,25000,4.4,5.4,6.1,1,4,1,0.041,0.16,0.04
15031,15,1903,889,2042,655120,670029,680000,2.9,1.3,3,45,76,96,0.069,0.11,0.14
15032,15,20,29,32,35194,35764,36000,0.57,0.81,0.88,1,7,2,0.028,0.2,0.055
15033,15,18761,14835,14742,1710001,1721195,1700000,11,8.6,8.5,325,383,312,0.19,0.22,0.18
15034,15,12,7,8,9912,10098,10000,1.2,0.69,0.78,0,0,0,0,0,0
15035,15,260,245,553,113922,120263,130000,2.3,2,4.4,4,12,22,0.035,0.1,0.17
15036,15,23,17,38,41828,42444,43000,0.55,0.4,0.88,2,0,1,0.048,0,0.023
15037,15,1007,736,839,254990,259148,260000,3.9,2.8,3.2,20,26,24,0.078,0.1,0.091
15038,15,3,5,10,10968,11207,11000,0.27,0.45,0.87,3,0,1,0.27,0,0.087
15039,15,2939,3578,2042,492192,500428,510000,6,7.1,4,51,49,38,0.1,0.098,0.075
15040,15,50,50,94,35362,35952,37000,1.4,1.4,2.6,3,2,3,0.085,0.056,0.082
15041,15,2,3,7,6864,6915,7000,0.29,0.43,1,1,0,0,0.15,0,0
15042,15,134,111,199,149459,152220,150000,0.9,0.73,1.3,4,6,14,0.027,0.039,0.09
15043,15,17,34,38,29436,30494,31000,0.58,1.1,1.2,1,4,1,0.034,0.13,0.032
15044,15,43,42,72,27251,27459,28000,1.6,1.5,2.6,1,1,2,0.037,0.036,0.072
15045,15,153,186,196,89341,91371,93000,1.7,2,2.1,3,17,17,0.034,0.19,0.18
15046,15,6,4,21,19582,20224,21000,0.31,0.2,1,3,1,2,0.15,0.049,0.096
15047,15,21,11,17,73135,74560,76000,0.29,0.15,0.22,1,3,2,0.014,0.04,0.026
15048,15,37,58,42,64495,65567,67000,0.57,0.88,0.63,2,1,1,0.031,0.015,0.015
15049,15,3,16,14,13670,13958,14000,0.22,1.1,0.98,0,0,2,0,0,0.14
15050,15,22,38,48,24826,25268,26000,0.89,1.5,1.9,3,4,5,0.12,0.16,0.19
15051,15,346,389,544,146285,150819,150000,2.4,2.6,3.5,3,15,13,0.021,0.099,0.084
15052,15,34,37,31,27010,27438,28000,1.3,1.3,1.1,2,5,2,0.074,0.18,0.072
15053,15,124,118,215,55066,57053,59000,2.3,2.1,3.7,5,3,7,0.091,0.053,0.12
15054,15,1351,1185,1452,224022,226854,230000,6,5.2,6.3,6,16,13,0.027,0.071,0.057
15055,15,11,15,43,12472,12748,13000,0.88,1.2,3.3,0,0,2,0,0,0.15
15056,15,5,4,10,29720,30088,30000,0.17,0.13,0.33,1,1,0,0.034,0.033,0
15057,15,5950,6379,7774,866126,874128,880000,6.9,7.3,8.8,113,190,121,0.13,0.22,0.14
15058,15,9270,10008,9847,1145258,1151636,1200000,8.1,8.7,8.5,137,171,169,0.12,0.15,0.15
15059,15,57,69,143,38640,40530,42000,1.5,1.7,3.4,4,6,6,0.1,0.15,0.14
15060,15,1091,1334,1413,393232,403280,410000,2.8,3.3,3.4,23,40,28,0.058,0.099,0.068
15061,15,14,18,36,9316,9442,9600,1.5,1.9,3.8,1,0,3,0.11,0,0.31
15062,15,140,113,200,65624,66955,68000,2.1,1.7,2.9,2,6,8,0.03,0.09,0.12
15063,15,53,48,33,34028,34830,36000,1.6,1.4,0.93,3,8,7,0.088,0.23,0.2
15064,15,18,16,25,36064,36552,37000,0.5,0.44,0.67,0,2,1,0,0.055,0.027
15065,15,211,86,105,36368,37098,38000,5.8,2.3,2.8,5,3,7,0.14,0.081,0.19
15066,15,0,3,1,5042,5074,5100,0,0.59,0.2,0,3,0,0,0.59,0
15067,15,66,72,103,82934,84658,86000,0.8,0.85,1.2,7,6,4,0.084,0.071,0.046
15068,15,90,91,61,28858,29408,30000,3.1,3.1,2,3,3,2,0.1,0.1,0.067
15069,15,9,11,13,4368,4439,4500,2.1,2.5,2.9,0,0,0,0,0,0
15070,15,1706,1133,1757,267210,271568,280000,6.4,4.2,6.4,35,38,49,0.13,0.14,0.18
15071,15,27,19,23,13586,13742,14000,2,1.4,1.7,3,1,1,0.22,0.073,0.072
15072,15,4,34,26,13550,13838,14000,0.3,2.5,1.8,0,0,0,0,0,0
15073,15,28,47,69,25297,26722,28000,1.1,1.8,2.5,2,1,1,0.079,0.037,0.036
15074,15,29,24,64,129606,132704,140000,0.22,0.18,0.47,4,6,5,0.031,0.045,0.037
15075,15,27,56,70,26454,27039,28000,1,2.1,2.5,1,1,3,0.038,0.037,0.11
15076,15,200,249,358,76212,77387,79000,2.6,3.2,4.6,3,7,5,0.039,0.09,0.064
15077,15,4,2,5,6641,6767,6900,0.6,0.3,0.73,0,2,0,0,0.3,0
15078,15,4,8,3,9444,9523,9600,0.42,0.84,0.31,1,3,0,0.11,0.32,0
15079,15,16,21,18,12408,12604,13000,1.3,1.7,1.4,4,4,1,0.32,0.32,0.078
15080,15,8,7,14,26740,26934,27000,0.3,0.26,0.52,4,2,1,0.15,0.074,0.037
15081,15,2737,2550,2066,399874,414582,430000,6.8,6.2,4.8,40,56,42,0.1,0.14,0.098
15082,15,95,90,99,75032,76308,78000,1.3,1.2,1.3,16,17,6,0.21,0.22,0.077
15083,15,23,74,48,11806,12006,12000,1.9,6.2,3.9,0,1,2,0,0.083,0.16
15084,15,79,50,72,37792,38345,39000,2.1,1.3,1.9,2,6,2,0.053,0.16,0.051
15085,15,10,16,23,65632,66516,67000,0.15,0.24,0.34,0,3,3,0,0.045,0.044
15086,15,21,31,32,34380,34788,35000,0.61,0.89,0.91,1,2,3,0.029,0.057,0.085
15087,15,66,54,85,95401,97307,99000,0.69,0.55,0.86,4,7,5,0.042,0.072,0.05
15088,15,170,182,254,96256,98056,1e+05,1.8,1.9,2.5,5,9,5,0.052,0.092,0.05
15089,15,18,21,10,11212,11422,12000,1.6,1.8,0.86,3,1,0,0.27,0.088,0
15090,15,192,205,166,82570,84122,86000,2.3,2.4,1.9,4,6,3,0.048,0.071,0.035
15091,15,92,97,238,64016,63054,63000,1.4,1.5,3.8,6,9,8,0.094,0.14,0.13
15092,15,393,299,175,56204,57325,58000,7,5.2,3,6,4,5,0.11,0.07,0.086
15093,15,18,53,32,29382,29830,30000,0.61,1.8,1.1,0,2,1,0,0.067,0.033
15094,15,38,34,22,19260,19558,20000,2,1.7,1.1,0,1,1,0,0.051,0.05
15095,15,209,347,466,96696,99985,1e+05,2.2,3.5,4.5,11,18,15,0.11,0.18,0.15
15096,15,27,73,56,35660,36213,37000,0.76,2,1.5,2,1,1,0.056,0.028,0.027
15097,15,8,22,23,18255,18510,19000,0.44,1.2,1.2,0,0,2,0,0,0.11
15098,15,3,4,8,5404,5506,5600,0.56,0.73,1.4,0,0,0,0,0,0
15099,15,1950,2057,1834,249351,254266,260000,7.8,8.1,7.1,18,29,23,0.072,0.11,0.089
15100,15,110,143,171,38862,40403,42000,2.8,3.5,4.1,4,8,2,0.1,0.2,0.048
15101,15,162,141,163,74411,75622,77000,2.2,1.9,2.1,2,5,6,0.027,0.066,0.078
15102,15,3,10,10,16112,16328,17000,0.19,0.61,0.6,0,1,2,0,0.061,0.12
15103,15,166,199,94,48224,48814,49000,3.4,4.1,1.9,9,5,7,0.19,0.1,0.14
15104,15,5647,6025,6598,684800,688350,690000,8.2,8.8,9.5,69,83,118,0.1,0.12,0.17
15105,15,5,10,8,33933,34028,34000,0.15,0.29,0.23,0,3,0,0,0.088,0
15106,15,6154,6407,6206,864296,879108,890000,7.1,7.3,6.9,56,102,100,0.065,0.12,0.11
15107,15,38,38,20,12772,12978,13000,3,2.9,1.5,1,0,2,0.078,0,0.15
15108,15,464,455,622,92931,91326,90000,5,5,6.9,11,12,18,0.12,0.13,0.2
15109,15,2232,2964,3598,554724,565130,580000,4,5.2,6.3,54,73,75,0.097,0.13,0.13
15110,15,116,177,170,65708,67172,69000,1.8,2.6,2.5,6,8,12,0.091,0.12,0.18
15111,15,8,24,35,50392,51298,52000,0.16,0.47,0.67,0,3,2,0,0.058,0.038
15112,15,15,14,25,47421,48274,49000,0.32,0.29,0.51,3,3,2,0.063,0.062,0.041
15113,15,68,80,62,63588,64802,66000,1.1,1.2,0.94,1,8,4,0.016,0.12,0.061
15114,15,15,30,74,100605,102898,110000,0.15,0.29,0.7,4,12,8,0.04,0.12,0.076
15115,15,90,95,136,47977,48366,49000,1.9,2,2.8,3,3,3,0.063,0.062,0.061
15116,15,9,4,3,4220,4260,4300,2.1,0.94,0.7,1,2,1,0.24,0.47,0.23
15117,15,14,9,17,15881,16098,16000,0.88,0.56,1,5,4,3,0.31,0.25,0.18
15118,15,287,431,513,180903,185988,190000,1.6,2.3,2.7,6,11,16,0.033,0.059,0.084
15119,15,7,11,8,16916,17026,17000,0.41,0.65,0.47,3,3,1,0.18,0.18,0.058
15120,15,441,823,975,172294,177244,180000,2.6,4.6,5.4,14,22,24,0.081,0.12,0.13
15121,15,3585,4918,5873,533982,540154,550000,6.7,9.1,11,53,76,72,0.099,0.14,0.13
15122,15,2684,3037,2642,375193,380819,390000,7.2,8,6.8,49,51,44,0.13,0.13,0.11
15123,15,11,10,18,28531,28529,29000,0.39,0.35,0.63,1,4,5,0.035,0.14,0.17
15124,15,5,23,37,96210,97802,99000,0.052,0.24,0.37,2,4,7,0.021,0.041,0.07
15125,15,9,21,33,11054,11380,12000,0.81,1.8,2.8,2,5,3,0.18,0.44,0.26
16001,16,11,12,8,11264,11328,11000,0.98,1.1,0.7,2,4,4,0.18,0.35,0.35
16002,16,12,10,23,16372,16269,16000,0.73,0.61,1.4,4,6,13,0.24,0.37,0.8
16003,16,10,13,16,21540,21718,22000,0.46,0.6,0.73,0,1,6,0,0.046,0.27
16004,16,1,2,5,15338,15570,16000,0.065,0.13,0.32,0,0,1,0,0,0.063
16005,16,2,1,3,10980,11026,11000,0.18,0.091,0.27,2,0,0,0.18,0,0
16006,16,290,248,267,126474,127129,130000,2.3,2,2.1,43,34,77,0.34,0.27,0.6
16007,16,1,3,0,3368,3423,3500,0.3,0.88,0,1,2,0,0.3,0.58,0
16008,16,37,10,28,24133,24296,24000,1.5,0.41,1.1,23,7,12,0.95,0.29,0.49
16009,16,27,33,41,35767,35998,36000,0.75,0.92,1.1,4,6,5,0.11,0.17,0.14
16010,16,26,12,16,22062,22026,22000,1.2,0.54,0.73,6,2,6,0.27,0.091,0.27
16011,16,18,21,29,10940,11020,11000,1.6,1.9,2.6,4,5,5,0.37,0.45,0.45
16012,16,29,35,68,43465,43798,44000,0.67,0.8,1.5,6,9,42,0.14,0.21,0.95
16013,16,14,14,4,9286,9198,9100,1.5,1.5,0.44,6,7,0,0.65,0.76,0
16014,16,14,14,12,14792,15026,15000,0.95,0.93,0.79,10,10,6,0.68,0.67,0.39
16015,16,8,18,21,17756,17595,18000,0.45,1,1.2,4,7,8,0.23,0.4,0.46
16016,16,14,16,5,20894,20958,21000,0.67,0.76,0.24,3,1,0,0.14,0.048,0
16017,16,6,25,13,33667,33820,34000,0.18,0.74,0.38,0,3,2,0,0.089,0.059
16018,16,6,4,4,9222,9291,9400,0.65,0.43,0.43,3,0,0,0.33,0,0
16019,16,3,5,5,20114,20222,20000,0.15,0.25,0.25,1,1,3,0.05,0.049,0.15
16020,16,46,39,53,28870,29024,29000,1.6,1.3,1.8,4,4,3,0.14,0.14,0.1
16021,16,4,2,5,12602,12740,13000,0.32,0.16,0.39,2,1,1,0.16,0.078,0.078
16022,16,33,34,55,22368,22537,23000,1.5,1.5,2.4,5,5,13,0.22,0.22,0.57
16023,16,1,3,8,10122,10110,10000,0.099,0.3,0.79,1,2,1,0.099,0.2,0.099
16024,16,8,10,6,18832,19065,19000,0.42,0.52,0.31,2,5,0,0.11,0.26,0
16025,16,8,15,10,38112,38790,39000,0.21,0.39,0.25,1,6,2,0.026,0.15,0.051
16026,16,1,0,6,5325,5284,5300,0.19,0,1.1,0,0,4,0,0,0.76
16027,16,0,4,3,5197,5137,5100,0,0.78,0.59,0,0,1,0,0,0.2
16028,16,7,12,11,5621,5596,5600,1.2,2.1,2,2,2,1,0.36,0.36,0.18
16029,16,2,2,4,14586,14593,15000,0.14,0.14,0.27,2,1,3,0.14,0.069,0.21
16030,16,15,53,37,13060,13073,13000,1.1,4.1,2.8,4,4,4,0.31,0.31,0.31
16031,16,3,7,11,16433,16393,16000,0.18,0.43,0.67,2,1,2,0.12,0.061,0.12
16032,16,6,3,1,15001,15124,15000,0.4,0.2,0.066,0,0,0,0,0,0
16033,16,17,22,26,21812,21925,22000,0.78,1,1.2,4,6,10,0.18,0.27,0.45
16034,16,89,95,140,120174,120784,120000,0.74,0.79,1.2,18,13,13,0.15,0.11,0.11
16035,16,15,6,17,33212,33154,33000,0.45,0.18,0.51,5,1,9,0.15,0.03,0.27
16036,16,6,4,6,11822,11861,12000,0.51,0.34,0.5,1,2,4,0.085,0.17,0.34
16037,16,3,7,6,8128,8140,8100,0.37,0.86,0.74,1,1,4,0.12,0.12,0.49
16038,16,25,23,16,42448,42321,42000,0.59,0.54,0.38,8,7,8,0.19,0.17,0.19
16039,16,5,5,6,8107,8144,8200,0.62,0.61,0.73,0,0,1,0,0,0.12
16040,16,10,17,12,16863,16968,17000,0.59,1,0.7,2,4,2,0.12,0.24,0.12
16041,16,3,9,6,15706,16100,16000,0.19,0.56,0.37,1,3,1,0.064,0.19,0.061
16042,16,21,3,16,13850,13883,14000,1.5,0.22,1.1,7,1,3,0.51,0.072,0.22
16043,16,39,52,47,65310,65574,66000,0.6,0.79,0.71,6,4,5,0.092,0.061,0.076
16044,16,4,5,4,13451,13442,13000,0.3,0.37,0.3,1,2,2,0.074,0.15,0.15
16045,16,37,52,57,35098,35326,36000,1.1,1.5,1.6,6,12,8,0.17,0.34,0.23
16046,16,17,7,3,14025,14151,14000,1.2,0.49,0.21,7,4,0,0.5,0.28,0
16047,16,8,7,10,20346,20414,20000,0.39,0.34,0.49,2,5,2,0.098,0.24,0.098
16048,16,4,8,6,5694,5752,5800,0.7,1.4,1,1,3,3,0.18,0.52,0.52
16049,16,30,21,17,17872,17984,18000,1.7,1.2,0.94,4,0,7,0.22,0,0.39
16050,16,65,61,93,83208,84212,85000,0.78,0.72,1.1,4,11,6,0.048,0.13,0.07
16051,16,12,16,10,13638,13854,14000,0.88,1.2,0.71,3,5,0,0.22,0.36,0
16052,16,264,208,265,184248,185842,190000,1.4,1.1,1.4,57,32,42,0.31,0.17,0.22
16053,16,4393,5039,4824,748758,754213,760000,5.9,6.7,6.3,151,138,209,0.2,0.18,0.28
16054,16,4,5,5,8148,8061,8000,0.49,0.62,0.62,0,0,2,0,0,0.25
16055,16,45,31,41,46416,46832,47000,0.97,0.66,0.87,15,6,11,0.32,0.13,0.23
16056,16,10,8,14,27837,27987,28000,0.36,0.29,0.5,1,1,2,0.036,0.036,0.071
16057,16,9,10,7,7894,7856,7800,1.1,1.3,0.89,5,3,3,0.63,0.38,0.38
16058,16,6,11,17,19669,19950,20000,0.31,0.55,0.84,0,0,0,0,0,0
16059,16,5,3,1,8415,8450,8500,0.59,0.36,0.12,3,2,0,0.36,0.24,0
16060,16,4,3,7,9733,9738,9800,0.41,0.31,0.72,0,1,2,0,0.1,0.21
16061,16,0,9,7,23077,23180,23000,0,0.39,0.3,0,2,0,0,0.086,0
16062,16,3,9,6,19771,19802,20000,0.15,0.45,0.3,1,4,2,0.051,0.2,0.1
16063,16,4,7,15,16261,16229,16000,0.25,0.43,0.92,1,3,3,0.061,0.18,0.18
16064,16,15,7,16,26044,26226,26000,0.58,0.27,0.61,6,2,7,0.23,0.076,0.27
16065,16,11,22,46,35692,35972,36000,0.31,0.61,1.3,2,5,4,0.056,0.14,0.11
16066,16,104,106,131,90361,91099,92000,1.2,1.2,1.4,14,16,13,0.15,0.18,0.14
16067,16,4,1,5,17470,17504,18000,0.23,0.057,0.29,0,0,1,0,0,0.057
16068,16,11,27,17,26481,26916,27000,0.42,1,0.62,4,7,9,0.15,0.26,0.33
16069,16,203,173,218,102488,103334,1e+05,2,1.7,2.1,14,8,7,0.14,0.077,0.067
16070,16,4,13,6,15506,15437,15000,0.26,0.84,0.39,1,1,0,0.064,0.065,0
16071,16,25,27,38,69021,69195,69000,0.36,0.39,0.55,2,3,4,0.029,0.043,0.058
16072,16,8,8,17,13878,13955,14000,0.58,0.57,1.2,1,0,2,0.072,0,0.14
16073,16,14,19,15,26336,26552,27000,0.53,0.72,0.56,1,7,4,0.038,0.26,0.15
16074,16,9,7,22,10174,10200,10000,0.88,0.69,2.2,5,3,1,0.49,0.29,0.098
16075,16,50,57,76,67584,68909,70000,0.74,0.83,1.1,5,7,11,0.074,0.1,0.16
16076,16,84,86,110,75986,77110,78000,1.1,1.1,1.4,6,9,13,0.079,0.12,0.17
16077,16,19,18,10,18878,18962,19000,1,0.95,0.53,7,16,4,0.37,0.84,0.21
16078,16,2,5,2,12875,12930,13000,0.16,0.39,0.15,0,1,1,0,0.077,0.077
16079,16,20,19,27,47137,47805,48000,0.42,0.4,0.56,2,7,8,0.042,0.15,0.17
16080,16,4,6,3,19108,19329,20000,0.21,0.31,0.15,2,2,2,0.1,0.1,0.1
16081,16,9,8,0,8980,9060,9100,1,0.88,0,2,5,0,0.22,0.55,0
16082,16,72,62,67,72820,73806,75000,0.99,0.84,0.9,9,11,8,0.12,0.15,0.11
16083,16,30,19,52,30302,30558,31000,0.99,0.62,1.7,11,6,20,0.36,0.2,0.65
16084,16,7,9,11,28856,29205,30000,0.24,0.31,0.37,4,2,6,0.14,0.068,0.2
16085,16,17,13,8,33492,33671,34000,0.51,0.39,0.24,4,0,3,0.12,0,0.089
16086,16,24,26,30,15394,15394,15000,1.6,1.7,1.9,9,16,9,0.58,1,0.58
16087,16,10,12,24,13933,14033,14000,0.72,0.86,1.7,1,1,10,0.072,0.071,0.71
16088,16,127,118,113,86626,90217,93000,1.5,1.3,1.2,7,12,18,0.081,0.13,0.19
16089,16,21,14,33,23317,23320,23000,0.9,0.6,1.4,8,6,18,0.34,0.26,0.77
16090,16,3,5,9,14362,14488,15000,0.21,0.35,0.62,0,1,1,0,0.069,0.068
16091,16,2,5,2,13838,13912,14000,0.14,0.36,0.14,0,3,1,0,0.22,0.072
16092,16,16,6,8,14460,14438,14000,1.1,0.42,0.55,8,5,7,0.55,0.35,0.48
16093,16,9,9,12,28247,28412,29000,0.32,0.32,0.42,2,0,0,0.071,0,0
16094,16,7,5,5,6960,6939,6900,1,0.72,0.72,4,1,1,0.57,0.14,0.14
16095,16,3,1,12,11958,12104,12000,0.25,0.083,0.98,1,1,4,0.084,0.083,0.33
16096,16,0,0,6,7937,7840,7800,0,0,0.77,0,0,4,0,0,0.51
16097,16,11,8,11,32260,32109,32000,0.34,0.25,0.34,3,6,5,0.093,0.19,0.16
16098,16,11,21,28,26548,26660,27000,0.41,0.79,1,0,5,3,0,0.19,0.11
16099,16,14,17,4,16570,16604,17000,0.84,1,0.24,6,12,4,0.36,0.72,0.24
16100,16,6,11,7,14004,14140,14000,0.43,0.78,0.49,1,4,1,0.071,0.28,0.07
16101,16,4,1,4,9231,9131,9100,0.43,0.11,0.44,4,0,0,0.43,0,0
16102,16,881,856,935,326738,330484,330000,2.7,2.6,2.8,46,45,63,0.14,0.14,0.19
16103,16,22,28,52,24054,24199,24000,0.91,1.2,2.1,6,5,2,0.25,0.21,0.082
16104,16,6,10,7,17426,17532,18000,0.34,0.57,0.4,2,0,1,0.11,0,0.057
16105,16,34,39,39,19422,19518,20000,1.8,2,2,13,13,6,0.67,0.67,0.31
16106,16,33,80,54,31117,31488,32000,1.1,2.5,1.7,20,25,18,0.64,0.79,0.57
16107,16,54,46,48,74639,74786,75000,0.72,0.62,0.64,2,3,9,0.027,0.04,0.12
16108,16,293,232,306,191048,192364,190000,1.5,1.2,1.6,28,23,31,0.15,0.12,0.16
16109,16,1,0,1,3288,3273,3300,0.3,0,0.31,0,0,0,0,0,0
16110,16,50,42,59,47564,47732,48000,1.1,0.88,1.2,7,7,6,0.15,0.15,0.13
16111,16,17,7,18,15656,15778,16000,1.1,0.44,1.1,2,2,9,0.13,0.13,0.57
16112,16,172,233,263,160978,162798,160000,1.1,1.4,1.6,26,28,11,0.16,0.17,0.067
16113,16,7,6,11,26160,26292,26000,0.27,0.23,0.42,3,1,2,0.11,0.038,0.076
17001,17,2,21,23,17568,17785,18000,0.11,1.2,1.3,0,6,7,0,0.34,0.39
17002,17,8,33,44,20360,21013,22000,0.39,1.6,2,0,8,5,0,0.38,0.23
17003,17,36,34,65,34804,35198,36000,1,0.97,1.8,1,9,4,0.029,0.26,0.11
17004,17,115,75,68,81793,82906,84000,1.4,0.9,0.81,13,7,10,0.16,0.084,0.12
17005,17,9,13,17,9842,9982,10000,0.91,1.3,1.7,3,2,4,0.3,0.2,0.4
17006,17,1223,1322,1279,181042,183221,190000,6.8,7.2,6.9,51,90,65,0.28,0.49,0.35
17007,17,5787,4880,5154,374500,377666,380000,15,13,14,184,270,127,0.49,0.71,0.33
17008,17,344,342,446,87997,89910,92000,3.9,3.8,4.9,31,12,31,0.35,0.13,0.34
17009,17,29,117,91,18150,18477,19000,1.6,6.3,4.8,0,7,2,0,0.38,0.11
17010,17,6,17,26,16287,16530,17000,0.37,1,1.6,1,1,4,0.061,0.06,0.24
17011,17,1814,2102,1973,203616,206179,210000,8.9,10,9.5,26,50,66,0.13,0.24,0.32
17012,17,197,289,294,56667,57222,58000,3.5,5.1,5.1,37,80,25,0.65,1.4,0.43
17013,17,10,53,51,15026,15178,15000,0.67,3.5,3.3,1,10,2,0.067,0.66,0.13
17014,17,2,19,11,9718,9812,9900,0.21,1.9,1.1,1,4,2,0.1,0.41,0.2
17015,17,46,63,39,25829,26130,26000,1.8,2.4,1.5,13,8,13,0.5,0.31,0.49
17016,17,3,17,11,17346,17515,18000,0.17,0.97,0.62,1,2,4,0.058,0.11,0.23
17017,17,175,194,201,63504,64222,65000,2.8,3,3.1,26,55,38,0.41,0.86,0.58
17018,17,662,610,526,111748,113124,110000,5.9,5.4,4.6,44,55,44,0.39,0.49,0.38
17019,17,1,16,27,26149,26423,27000,0.038,0.61,1,1,5,1,0.038,0.19,0.037
17020,17,36,101,63,43446,44192,45000,0.83,2.3,1.4,1,15,9,0.023,0.34,0.2
17021,17,4,22,20,7756,7880,8000,0.52,2.8,2.5,1,10,3,0.13,1.3,0.38
17022,17,0,12,4,19770,19995,20000,0,0.6,0.2,0,1,2,0,0.05,0.099
17023,17,0,6,4,6870,6952,7000,0,0.86,0.57,0,0,1,0,0,0.14
17024,17,27,131,142,50389,50942,52000,0.54,2.6,2.8,2,46,26,0.04,0.9,0.5
17025,17,11,53,75,32339,32619,33000,0.34,1.6,2.3,4,9,6,0.12,0.28,0.18
17026,17,8,19,39,17204,17465,18000,0.47,1.1,2.2,0,2,6,0,0.11,0.34
17027,17,0,7,14,11080,11174,11000,0,0.63,1.2,0,2,2,0,0.18,0.18
17028,17,296,260,292,66437,67714,69000,4.5,3.8,4.2,29,22,29,0.44,0.32,0.42
17029,17,725,820,1014,102094,103791,110000,7.1,7.9,9.6,38,42,38,0.37,0.4,0.36
17030,17,39,118,145,48942,49810,51000,0.8,2.4,2.9,2,14,9,0.041,0.28,0.18
17031,17,29,151,138,35852,36102,36000,0.81,4.2,3.8,1,15,11,0.028,0.42,0.3
17032,17,1,6,1,9456,9599,9700,0.11,0.63,0.1,0,1,0,0,0.1,0
17033,17,5,5,10,15420,15772,16000,0.32,0.32,0.62,2,0,1,0.13,0,0.062
18001,18,93,59,43,37796,38188,39000,2.5,1.5,1.1,32,17,11,0.85,0.45,0.29
18002,18,13,10,10,15824,16024,16000,0.82,0.62,0.62,3,2,4,0.19,0.13,0.25
18003,18,4,7,4,11542,11706,12000,0.35,0.6,0.34,1,2,1,0.087,0.17,0.085
18004,18,98,73,44,73772,75014,76000,1.3,0.97,0.58,14,12,3,0.19,0.16,0.04
18005,18,8,13,8,11748,11877,12000,0.68,1.1,0.66,6,10,4,0.51,0.84,0.33
18006,18,33,33,13,28266,28601,29000,1.2,1.2,0.45,5,1,4,0.18,0.035,0.14
18007,18,9,14,4,18454,18697,19000,0.49,0.75,0.21,1,5,1,0.054,0.27,0.053
